file,emotion,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,mfcc_31,mfcc_32,mfcc_33,mfcc_34,mfcc_35,mfcc_36,mfcc_37,mfcc_38,mfcc_39,chroma_0,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,contrast_0,contrast_1,contrast_2,contrast_3,contrast_4,contrast_5,contrast_6,zcr
03-01-02-02-02-01-01.wav,calm,-313.6965026855469,61.919677734375,2.9957103729248047,11.420321464538574,4.4978346824646,1.2314435243606567,-8.976569175720215,-6.934919357299805,-8.936616897583008,3.132941722869873,0.2641284763813019,0.36995673179626465,-4.836611270904541,3.6271743774414062,-5.283116340637207,-2.3118033409118652,-3.1439433097839355,0.8240395784378052,-7.94972562789917,-0.9466226100921631,-1.6775635480880737,-5.634613990783691,-0.8449196815490723,-2.6531858444213867,-2.9359254837036133,-0.8322847485542297,-3.98738694190979,-1.375723123550415,-5.462898254394531,-1.0021917819976807,-5.792415618896484,-2.2781925201416016,-1.938903570175171,-1.351852297782898,-6.565804958343506,-3.0361568927764893,-5.642618656158447,-0.8625048398971558,-3.972867012023926,-2.1525731086730957,0.4466010630130768,0.5194600820541382,0.4951271414756775,0.4376005232334137,0.4651138186454773,0.47136390209198,0.48256832361221313,0.4988558888435364,0.48995116353034973,0.5552213788032532,0.6983211636543274,0.5526527762413025,23.566673463955595,14.421684672529347,16.840796133890837,16.160776383904945,16.78224994186308,16.527487565415296,51.70269716898868,0.3681899562026515
03-01-02-02-02-02-01.wav,calm,-323.9046325683594,56.184059143066406,-3.906475782394409,15.83181095123291,2.2213144302368164,0.4057624638080597,-10.832253456115723,-10.301562309265137,-7.9346513748168945,4.795549392700195,-2.044154644012451,-0.6330768465995789,-7.124410152435303,2.2430260181427,-3.968855142593384,-3.5966711044311523,-2.3368968963623047,1.0014907121658325,-7.76083517074585,-2.1515066623687744,-2.1865484714508057,-4.279955863952637,-0.6211151480674744,-2.8112242221832275,-2.69635009765625,-0.24733006954193115,-3.3853871822357178,-2.5422298908233643,-5.708524227142334,-2.6896071434020996,-4.8752522468566895,-2.754328727722168,-1.6353329420089722,-1.7635389566421509,-5.577911853790283,-4.070801734924316,-5.015773773193359,-0.7453954815864563,-4.179750442504883,-1.5030544996261597,0.44218966364860535,0.5354223847389221,0.541608452796936,0.5119713544845581,0.5299944281578064,0.5928913354873657,0.5922304391860962,0.584908127784729,0.537736713886261,0.5399910807609558,0.5548732280731201,0.4415815472602844,22.057851550838198,13.305715534491235,16.12218107298529,16.430993510362683,16.064285160649685,16.65330519752847,52.00819371390731,0.36545913938492064
03-01-03-01-01-01-01.wav,happy,-350.12445068359375,55.852352142333984,-4.846810817718506,14.766145706176758,-2.352919340133667,-4.41432523727417,-8.338184356689453,-11.59562873840332,-6.6747727394104,0.13697728514671326,-8.877774238586426,2.5722436904907227,-8.064329147338867,2.400876760482788,-4.117924690246582,-6.585857391357422,-2.350245475769043,-2.443023443222046,-6.198797225952148,-0.6430513858795166,-3.3746509552001953,-5.642315864562988,-1.8415882587432861,-4.163561820983887,-2.92267107963562,-1.539412498474121,-3.769866943359375,-1.1568522453308105,-4.595510482788086,-1.6717218160629272,-5.627213001251221,-2.97942852973938,-3.6417250633239746,-0.935950517654419,-2.393052339553833,-1.1400730609893799,-1.2159146070480347,1.6194684505462646,1.326087236404419,0.6339448690414429,0.5969775915145874,0.532958984375,0.5100075006484985,0.5626615881919861,0.6279153227806091,0.5535340905189514,0.5474691390991211,0.5634342432022095,0.5577710270881653,0.5600882768630981,0.592759370803833,0.5727831721305847,21.440107094625496,13.445162008904502,16.339542886436337,15.797437782544332,15.69176747713816,18.00864378215234,51.93129135325511,0.40867796731651373
03-01-03-01-01-02-01.wav,happy,-355.7727966308594,53.820594787597656,-5.103016376495361,17.301193237304688,0.7623989582061768,-5.326448440551758,-6.624515056610107,-12.669137954711914,-6.5691986083984375,2.280546188354492,-8.218485832214355,5.082443714141846,-7.73467493057251,2.8575937747955322,-2.954254150390625,-6.8786845207214355,-0.2001001536846161,-0.42376476526260376,-7.050661563873291,-0.5472050309181213,-4.591345310211182,-5.582348346710205,0.122557632625103,-2.916138172149658,-2.1685500144958496,-2.1421217918395996,-3.23870587348938,-0.4966311752796173,-4.5603485107421875,-1.4648607969284058,-3.8970797061920166,-2.296443462371826,-1.7358472347259521,-0.9931983351707458,-3.1416397094726562,-1.3901972770690918,-0.02994677424430847,1.9029240608215332,1.2123535871505737,0.16819781064987183,0.562775731086731,0.5462265610694885,0.5078556537628174,0.5495670437812805,0.5500333309173584,0.5401188135147095,0.5096666812896729,0.5198074579238892,0.5129202604293823,0.5379058122634888,0.5989733934402466,0.5695260763168335,22.137291630629218,13.863602178742203,16.760488721119824,15.71652733265418,16.02823434003207,18.710229852355663,51.63833613131569,0.3585104286123853
03-01-03-01-02-01-01.wav,happy,-346.5926513671875,54.739784240722656,-1.5624722242355347,12.108255386352539,-1.580233097076416,-2.6530110836029053,-9.055992126464844,-13.7782621383667,-8.004793167114258,3.876734733581543,-8.00114631652832,2.6074373722076416,-6.228377819061279,3.3230557441711426,-3.7722771167755127,-5.399125576019287,-0.5834718942642212,-2.691277265548706,-5.541411399841309,-2.473463773727417,-2.3673183917999268,-4.632272720336914,-1.1583681106567383,-3.065959930419922,-2.7467877864837646,0.475527822971344,-3.220405340194702,-0.6945052146911621,-4.2341790199279785,-1.426722526550293,-5.5046610832214355,-2.34549617767334,-2.96199369430542,-0.3295518457889557,-3.5679678916931152,-2.820517063140869,-3.477043628692627,-0.9912267923355103,-1.252009630203247,-0.4233372211456299,0.4895378649234772,0.49743515253067017,0.5295022130012512,0.4958861172199249,0.44276437163352966,0.4639446437358856,0.46948349475860596,0.5449703931808472,0.603446900844574,0.5844654440879822,0.5948151350021362,0.6024850606918335,20.507299486160296,13.9470195458767,16.83816326297836,15.971609684871245,16.729893688553982,17.471240375994935,52.44913602485534,0.3928024704391892
03-01-03-01-02-02-01.wav,happy,-326.42327880859375,48.80487823486328,2.6291356086730957,17.269691467285156,-2.4149999618530273,-0.03266431763768196,-7.105635166168213,-13.6956787109375,-8.430627822875977,1.754245638847351,-5.919476509094238,3.152413845062256,-6.757477283477783,2.6911568641662598,-4.637953758239746,-5.768273830413818,-1.2101187705993652,-2.2572407722473145,-6.059147834777832,-2.3523287773132324,-2.5853450298309326,-5.601770401000977,-0.8321447968482971,-3.3560097217559814,-4.219176292419434,-0.8125974535942078,-3.6987202167510986,-0.8105233311653137,-4.477583408355713,-1.4496310949325562,-4.9855194091796875,-2.393852472305298,-3.141838312149048,-1.2388017177581787,-5.127104759216309,-2.6643059253692627,-3.6961002349853516,-2.154019355773926,-2.7593462467193604,-2.643714666366577,0.49660608172416687,0.5053045153617859,0.517746090888977,0.5149973630905151,0.4245161712169647,0.4479005038738251,0.45477256178855896,0.4673202335834503,0.5448728203773499,0.5436075925827026,0.5966792106628418,0.6070261597633362,22.966097973619455,14.248506440604825,17.14937124471914,16.037266595634907,16.424443868799198,18.296421912204057,51.90434534359238,0.4040190598060345
03-01-03-02-01-01-01.wav,happy,-380.3485412597656,43.252105712890625,-6.601253509521484,5.28523588180542,-3.2655184268951416,-6.436822891235352,-15.119597434997559,-9.423280715942383,-14.164571762084961,0.6129300594329834,-9.420697212219238,0.2290555238723755,-8.014881134033203,-3.5593788623809814,-4.9141926765441895,-6.046810626983643,-2.6706700325012207,-4.7875447273254395,-6.391219615936279,-2.8992624282836914,-4.6469573974609375,-4.4945197105407715,-3.1363744735717773,-1.8280583620071411,-0.10754361003637314,3.3913424015045166,0.042926125228405,-0.37220174074172974,-3.316197633743286,-0.10621488094329834,0.15397316217422485,3.953395366668701,4.9102067947387695,2.210890293121338,-1.4447070360183716,-1.2898893356323242,-0.28746914863586426,2.1815757751464844,-0.42845645546913147,0.5805616974830627,0.444508820772171,0.4295492470264435,0.5547919273376465,0.4898131191730499,0.4533999264240265,0.5313570499420166,0.5464833378791809,0.5612548589706421,0.4743991792201996,0.4140091836452484,0.46996209025382996,0.5235208868980408,21.491361212274857,14.465528426568838,17.11724410239335,17.298449105716863,17.31426738667264,16.944563487468855,51.59647646786946,0.3720533288043478
03-01-03-02-01-02-01.wav,happy,-377.44921875,48.83649444580078,-12.891950607299805,7.229858875274658,-0.27535581588745117,-7.637722015380859,-12.393136978149414,-12.622417449951172,-13.238040924072266,5.558517932891846,-10.277538299560547,0.5783980488777161,-5.899061679840088,-2.020528793334961,-2.657938003540039,-8.891595840454102,-3.5164623260498047,-3.944424867630005,-7.154034614562988,-4.3355231285095215,-3.87347674369812,-4.67720365524292,-0.4029206931591034,-0.5091081261634827,-3.235531806945801,2.4637398719787598,-3.762011766433716,0.24908503890037537,0.7774527072906494,2.6554112434387207,-0.12100895494222641,1.8207935094833374,4.612532138824463,6.482780456542969,3.353358268737793,0.40025022625923157,-1.919704556465149,0.5723795294761658,0.4645748734474182,1.5404764413833618,0.4234550893306732,0.49065935611724854,0.4209189713001251,0.4141717255115509,0.4880062937736511,0.5624983906745911,0.545438826084137,0.5860099196434021,0.5680798888206482,0.45474907755851746,0.43966439366340637,0.37414953112602234,21.525596376425487,14.556376136381578,17.563051293480125,17.871215346380534,17.679997947600754,18.025143948112675,51.51357558559974,0.27398146244517546
03-01-03-02-02-01-01.wav,happy,-301.4999694824219,39.735076904296875,-10.25474739074707,7.519567012786865,-3.3695011138916016,-6.897825241088867,-13.01248836517334,-16.885269165039062,-11.619034767150879,2.6081368923187256,-12.242264747619629,2.803938865661621,-9.192976951599121,-1.2231075763702393,-4.262238502502441,-8.726851463317871,-2.093829870223999,-4.318044662475586,-7.8246846199035645,-2.931060552597046,-5.0831685066223145,-6.008153915405273,-3.4399313926696777,-4.566145420074463,-4.560641765594482,-2.7171738147735596,-4.6958746910095215,1.2346267700195312,-1.4109845161437988,2.979825973510742,0.013186362572014332,2.050330400466919,1.9977071285247803,4.583731174468994,0.698615312576294,2.835297107696533,0.7807508111000061,2.669680118560791,1.913501364469994e-05,1.6727759838104248,0.40933850407600403,0.4202030301094055,0.3970595598220825,0.43813636898994446,0.47803568840026855,0.5688158273696899,0.5217728614807129,0.5243416428565979,0.5512370467185974,0.47977015376091003,0.4749087691307068,0.45087507367134094,24.645725386648696,15.400116843586906,18.047226599502775,17.339877019254235,17.109882655561993,18.45214446200255,50.83900453696427,0.3108973349294355
03-01-03-02-02-02-01.wav,happy,-333.2984313964844,41.82678985595703,-10.284768104553223,6.7137064933776855,-5.52857780456543,-6.709689617156982,-13.495095252990723,-16.28813362121582,-13.732458114624023,0.29332271218299866,-9.905759811401367,2.5674853324890137,-8.198203086853027,-3.271003246307373,-4.658665180206299,-8.56749153137207,-3.8116817474365234,-1.970821738243103,-8.574488639831543,-3.1680846214294434,-4.661925315856934,-7.008800029754639,-3.2207436561584473,-3.7511911392211914,-6.133418560028076,-1.3699864149093628,-5.515397548675537,-1.3921406269073486,-3.8502578735351562,-1.0718681812286377,-0.014320231042802334,2.1408281326293945,3.2121636867523193,2.4252939224243164,0.4314825236797333,2.528521776199341,1.8890764713287354,4.510406494140625,1.288187861442566,1.050674557685852,0.4598400294780731,0.44976675510406494,0.43827512860298157,0.44102248549461365,0.4621966779232025,0.558805525302887,0.5272789597511292,0.5216720104217529,0.5667822957038879,0.5304078459739685,0.4539576768875122,0.4584074020385742,25.13207494337764,15.334029275941612,17.701388912567882,17.010076404246227,16.45061232623347,18.109242205067634,50.23681529526516,0.3629426033266129
03-01-04-01-01-01-01.wav,sad,-369.61151123046875,56.01512145996094,-3.0299670696258545,18.12706756591797,-1.516405701637268,-2.1759302616119385,-8.543330192565918,-12.892447471618652,-7.3388261795043945,-3.871756076812744,-2.8191940784454346,-0.8846324682235718,-8.236103057861328,0.3837522864341736,-5.057083606719971,-5.074975490570068,-5.400917053222656,-0.14573664963245392,-7.812155723571777,-2.8096680641174316,-3.768719434738159,-5.115952968597412,-2.1066300868988037,-3.4227356910705566,-4.31473970413208,-0.9454479217529297,-3.787541627883911,-1.4274739027023315,-3.694669008255005,-1.8284802436828613,-4.256678104400635,-4.068355083465576,-3.788167715072632,-1.5634902715682983,-4.576651096343994,-2.9082486629486084,-5.339196681976318,-2.4532179832458496,-2.581284523010254,-0.19010551273822784,0.6049965620040894,0.6369917988777161,0.5529995560646057,0.5242608785629272,0.4880678057670593,0.4271831512451172,0.430753231048584,0.502203106880188,0.5505502820014954,0.5630646347999573,0.6167670488357544,0.5561438798904419,20.59690274341172,12.548704808402535,15.727378368024581,14.844590234185445,15.480933362020492,17.568949566205088,49.98288363304625,0.33352457682291664
03-01-04-01-01-02-01.wav,sad,-371.35992431640625,58.302127838134766,-2.7170584201812744,20.00408935546875,0.2318948358297348,1.0483505725860596,-6.796843528747559,-11.829401969909668,-8.78070068359375,-1.4136030673980713,-3.3442790508270264,-1.7505805492401123,-4.579512119293213,0.6156107187271118,-3.899106740951538,-2.9996163845062256,-3.2899131774902344,0.6036677956581116,-7.370556831359863,-1.5226792097091675,-2.081515073776245,-4.7903923988342285,-1.1367146968841553,-3.05979323387146,-3.4124372005462646,-1.8907184600830078,-3.5515899658203125,-0.4836435317993164,-3.9175350666046143,-1.9138787984848022,-3.8482301235198975,-2.983311414718628,-1.420778512954712,-1.870589017868042,-4.061383247375488,-2.931318759918213,-4.592691898345947,-1.1686903238296509,-2.6390798091888428,-1.218259572982788,0.5284807085990906,0.5324411988258362,0.522091805934906,0.5710530877113342,0.550813615322113,0.5241098999977112,0.5225648880004883,0.5864949226379395,0.6065676808357239,0.5257496237754822,0.47737544775009155,0.4516792595386505,20.407308694528012,13.434696048291263,17.140130043448323,15.932870580940914,15.785664751063177,16.975066424112637,51.198988208785714,0.379058837890625
03-01-04-01-02-01-01.wav,sad,-384.0111389160156,53.72156524658203,-4.574374198913574,16.966184616088867,-0.865985095500946,-1.1190158128738403,-7.107027530670166,-12.358786582946777,-7.366528511047363,-0.2850748896598816,-2.733544111251831,-1.0337762832641602,-5.210549831390381,-1.060758113861084,-2.452277660369873,-6.8079633712768555,-3.786175489425659,1.1076328754425049,-7.166702747344971,-2.4093663692474365,-3.8246967792510986,-4.675056457519531,-1.223840355873108,-2.0472235679626465,-2.1204724311828613,-1.6113721132278442,-2.294774055480957,-0.5914105772972107,-5.616945743560791,-0.8999345302581787,-3.2063231468200684,-2.0327773094177246,-1.5920593738555908,-0.5644125938415527,-4.85725212097168,-3.303788423538208,-3.7079551219940186,-0.37285947799682617,-3.557187080383301,-1.502472996711731,0.5527522563934326,0.5785512924194336,0.5415839552879333,0.6008461117744446,0.5929117202758789,0.529068648815155,0.5470022559165955,0.5778037905693054,0.6529207229614258,0.7380255460739136,0.6520686149597168,0.5837157368659973,18.943507067871714,12.452719879331891,15.043742510958669,14.798426441141562,14.346744364130243,16.435819922390092,49.86365185308992,0.3238192471590909
